WLMouse Beast X Mini Omron Optical (unit 1) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - No Buttons Held
3200
xCount,yCount,Time (ms),buttonflags
-5,-3,29.8969,0
-4,-2,30.0208,0
-5,-2,30.1618,0
-6,-3,30.2737,0
-4,-2,30.3845,0
-5,-3,30.5383,0
-4,-1,30.6487,0
-4,-2,30.7644,0
-5,-3,30.9128,0
-3,-2,31.0279,0
-4,-2,31.1501,0
-6,-3,31.2777,0
-3,-2,31.3977,0
-5,-2,31.5243,0
-4,-2,31.6474,0
-5,-3,31.7736,0
-4,-2,31.9075,0
-5,-3,32.0196,0
-3,-2,32.1625,0
-4,-1,32.2814,0
-5,-3,32.3909,0
-4,-2,32.5364,0
-5,-3,32.6564,0
-3,-2,32.7866,0
-5,-3,32.8932,0
-4,-2,33.0324,0
-5,-3,33.1483,0
-3,-2,33.2778,0
-5,-3,33.3956,0
-3,-2,33.5343,0
-6,-2,33.651,0
-3,-3,33.7774,0
-5,-2,33.8937,0
-3,-3,34.0441,0
-3,-1,34.1592,0
-5,-3,34.2802,0
-3,-3,34.3775,0
-5,-2,34.5356,0
-4,-2,34.647,0
-3,-2,34.7728,0
-5,-4,34.881,0
-3,-2,35.0237,0
-5,-3,35.1533,0
-3,-2,35.279,0
-5,-3,35.4148,0
-3,-2,35.5312,0
-5,-3,35.6385,0
-3,-2,35.7795,0
-4,-3,35.9029,0
-3,-3,36.0007,0
-3,-2,36.1608,0
-5,-3,36.2705,0
-3,-2,36.3945,0
-4,-3,36.5219,0
-3,-2,36.6347,0
-4,-4,36.7447,0
-4,-1,36.8835,0
-4,-4,36.9914,0
-3,-2,37.1154,0
-5,-3,37.2404,0
-3,-2,37.3655,0
-3,-3,37.4903,0
-4,-3,37.6153,0
-3,-2,37.7402,0
-4,-4,37.8652,0
-3,-1,37.9911,0
-4,-4,38.1153,0
-3,-2,38.2488,0
-4,-4,38.3668,0
-3,-2,38.4904,0
-3,-2,38.6154,0
-4,-3,38.7404,0
-2,-3,38.8791,0
-5,-3,38.9912,0
-3,-2,39.1219,0
-3,-3,39.2452,0
-4,-3,39.364,0
-3,-3,39.4885,0
-3,-3,39.6133,0
-4,-3,39.7383,0
-3,-3,39.8635,0
-2,-2,39.9883,0
-4,-3,40.1133,0
-3,-3,40.2383,0
-4,-3,40.3635,0
-2,-2,40.49,0
-4,-4,40.6139,0
-3,-2,40.7384,0
-4,-4,40.8689,0
-2,-2,40.9948,0
-3,-2,41.1139,0
-3,-4,41.2385,0
-3,-2,41.3635,0
-4,-4,41.4884,0
-2,-2,41.6133,0
-3,-3,41.7384,0
-3,-3,41.8633,0
-4,-3,41.9884,0
-2,-3,42.1132,0
-4,-3,42.2383,0
-2,-3,42.3634,0
-2,-2,42.4883,0
-4,-4,42.6133,0
-2,-2,42.7384,0
-4,-4,42.8635,0
-2,-2,42.9885,0
-3,-4,43.1133,0
-3,-2,43.2382,0
-3,-4,43.3632,0
-2,-2,43.4883,0
-4,-4,43.6136,0
-2,-3,43.7383,0
-2,-2,43.8633,0
-3,-4,43.989,0
-3,-2,44.1142,0
-3,-4,44.2387,0
-2,-2,44.3635,0
-3,-4,44.4939,0
-2,-3,44.6143,0
-3,-3,44.7384,0
-3,-3,44.8634,0
-2,-2,44.9883,0
-3,-4,45.1192,0
-2,-3,45.2394,0
-2,-3,45.3634,0
-3,-3,45.4883,0
-3,-4,45.6189,0
-2,-2,45.7408,0
-3,-4,45.8635,0
-1,-2,45.994,0
-3,-4,46.1143,0
-2,-3,46.2383,0
-2,-3,46.3633,0
-3,-3,46.4885,0
-2,-3,46.619,0
-2,-4,46.7393,0
-3,-2,46.8635,0
-2,-4,46.9939,0
-2,-3,47.1143,0
-3,-4,47.2383,0
-2,-2,47.3634,0
-2,-4,47.4882,0
-2,-3,47.6191,0
-2,-3,47.7391,0
-3,-4,47.8633,0
-2,-2,47.9939,0
-2,-4,48.1142,0
-2,-3,48.2385,0
-2,-4,48.3634,0
-2,-2,48.4939,0
-2,-5,48.6142,0
-2,-2,48.7384,0
-3,-5,48.8633,0
-1,-2,48.9939,0
-2,-3,49.1145,0
-2,-4,49.2384,0
-2,-2,49.3633,0
-2,-5,49.494,0
-2,-2,49.6143,0
-2,-4,49.7383,0
-1,-3,49.8633,0
-3,-4,49.9883,0
-1,-3,50.1206,0
-2,-4,50.2396,0
-2,-3,50.3633,0
-2,-4,50.4885,0
-1,-3,50.62,0
-2,-2,50.7394,0
-2,-4,50.8634,0
-2,-4,50.9883,0
-2,-3,51.1189,0
-2,-5,51.2392,0
-1,-2,51.3637,0
-1,-3,51.4885,0
-3,-4,51.6134,0
-1,-3,51.7383,0
-2,-4,51.8705,0
-1,-3,51.9898,0
-1,-3,52.1135,0
-2,-3,52.2385,0
-1,-4,52.3642,0
-2,-4,52.4882,0
-1,-2,52.6266,0
-2,-5,52.7396,0
-1,-3,52.8634,0
-2,-4,52.9885,0
-1,-3,53.1134,0
-2,-4,53.2455,0
-1,-3,53.3644,0
-2,-3,53.4883,0
-1,-4,53.6133,0
-1,-3,53.7384,0
-2,-4,53.8634,0
-1,-3,53.9961,0
-1,-5,54.1146,0
-1,-3,54.2386,0
-2,-4,54.3632,0
-1,-2,54.4884,0
-1,-5,54.6135,0
-2,-3,54.7455,0
-1,-4,54.8645,0
-1,-3,54.9883,0
-1,-5,55.1133,0
-1,-2,55.2392,0
-1,-5,55.3635,0
-1,-3,55.4885,0
-2,-4,55.6133,0
-1,-3,55.7383,0
-1,-3,55.8634,0
-1,-4,55.9885,0
-1,-3,56.1135,0
-1,-5,56.2455,0
-1,-2,56.3651,0
-1,-5,56.4885,0
-1,-2,56.6134,0
-1,-5,56.7383,0
-1,-3,56.8707,0
-1,-4,56.9895,0
-1,-3,57.1133,0
-1,-5,57.2455,0
-1,-2,57.3642,0
