WLMouse Beast X Mini Omron Optical (unit 2) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - No Buttons Held
3200
xCount,yCount,Time (ms),buttonflags
-5,0,27.7889,0
-6,1,27.9226,0
-5,0,28.0363,0
-6,0,28.1784,0
-5,1,28.2961,0
-7,0,28.3817,0
-4,0,28.55,0
-7,0,28.6781,0
-4,1,28.8032,0
-8,0,28.9256,0
-4,0,29.0641,0
-7,0,29.1532,0
-4,1,29.2963,0
-7,0,29.4233,0
-6,0,29.5548,0
-5,0,29.67,0
-7,0,29.7939,0
-4,0,29.8802,0
-7,1,30.0406,0
-5,0,30.1846,0
-6,0,30.2963,0
-5,0,30.3826,0
-6,0,30.5338,0
-5,0,30.6627,0
-7,0,30.8038,0
-4,0,30.9277,0
-7,0,31.0338,0
-4,0,31.1726,0
-7,1,31.3038,0
-5,0,31.4118,0
-6,0,31.5465,0
-5,0,31.6646,0
-7,0,31.7985,0
-4,0,31.9006,0
-7,0,32.029,0
-5,0,32.1677,0
-7,0,32.2997,0
-4,0,32.4195,0
-7,0,32.5324,0
-5,0,32.6574,0
-7,0,32.7907,0
-4,0,32.9149,0
-8,0,33.0431,0
-4,0,33.1695,0
-7,0,33.2856,0
-5,0,33.4332,0
-7,-1,33.5463,0
-4,0,33.6693,0
-7,0,33.782,0
-5,0,33.91,0
-6,0,34.062,0
-5,0,34.1695,0
-7,0,34.2771,0
-4,0,34.3832,0
-7,0,34.5428,0
-5,-1,34.6715,0
-7,0,34.7936,0
-5,0,34.9104,0
-7,0,35.0456,0
-4,0,35.1736,0
-7,0,35.2885,0
-5,-1,35.4161,0
-7,0,35.5525,0
-4,0,35.6748,0
-7,0,35.7788,0
-5,-1,35.9225,0
-7,0,36.0499,0
-7,0,36.1749,0
-5,-1,36.2954,0
-6,0,36.408,0
-5,0,36.5473,0
-7,-1,36.6745,0
-4,0,36.7877,0
-5,0,36.8784,0
-7,0,37.0487,0
-5,-1,37.1588,0
-6,0,37.2811,0
-5,-1,37.4158,0
-7,0,37.5243,0
-5,-1,37.649,0
-6,0,37.7953,0
-5,0,37.9235,0
-7,-1,38.0466,0
-4,0,38.1573,0
-7,-1,38.2818,0
-5,0,38.4118,0
-7,-1,38.5353,0
-5,0,38.6614,0
-7,-1,38.7873,0
-6,0,38.9008,0
-5,0,39.046,0
-5,-1,39.1684,0
-7,0,39.2905,0
-7,-1,39.4175,0
-4,-1,39.5487,0
-7,0,39.6632,0
-5,-1,39.7794,0
-7,0,39.9277,0
-4,-1,40.0472,0
-7,0,40.1602,0
-5,-1,40.2879,0
-7,0,40.4369,0
-4,-1,40.5448,0
-7,-1,40.6681,0
-5,0,40.7917,0
-7,-1,40.9242,0
-5,-1,41.0304,0
-6,-1,41.157,0
-5,0,41.2803,0
-6,-1,41.4282,0
-5,0,41.5587,0
-7,-1,41.6862,0
-5,-1,41.7909,0
-7,0,41.9268,0
-4,-1,42.0462,0
-8,-1,42.1804,0
-4,0,42.2941,0
-7,-1,42.4054,0
-4,-1,42.5168,0
-7,-1,42.6533,0
-5,0,42.7987,0
-7,-1,42.9281,0
-4,-1,43.0334,0
-7,0,43.14,0
-5,-1,43.2779,0
-7,-1,43.4174,0
-5,-1,43.5539,0
-7,-1,43.6551,0
-4,0,43.7815,0
-7,-1,43.8805,0
-5,-1,44.0541,0
-6,-1,44.1767,0
-5,-1,44.2806,0
-7,-1,44.4253,0
-5,0,44.5451,0
-6,-1,44.687,0
-5,-1,44.8011,0
-6,-1,44.9232,0
-5,-1,45.0182,0
-7,-1,45.1563,0
-4,-1,45.2962,0
-7,-1,45.4275,0
-4,-1,45.5379,0
-7,-1,45.6869,0
-5,-1,45.8032,0
-6,-1,45.923,0
-5,-1,46.0447,0
-7,-1,46.1689,0
-4,-1,46.2983,0
-7,-1,46.425,0
-4,-1,46.5414,0
-7,-1,46.6299,0
-4,-1,46.7717,0
-7,-1,46.8763,0
-4,-1,47.0233,0
-7,-1,47.1415,0
-5,-1,47.2878,0
-6,-1,47.4024,0
-5,-1,47.5486,0
-6,-2,47.6473,0
-4,-1,47.8078,0
-7,-1,47.9212,0
-5,-1,48.0502,0
-6,-1,48.13,0
-5,-1,48.2499,0
-6,-2,48.3902,0
-4,-1,48.5425,0
-7,-1,48.6643,0
-4,-1,48.8024,0
-7,-2,48.9078,0
-5,0,49.0316,0
-6,-2,49.1465,0
-4,-1,49.2655,0
-7,-1,49.3777,0
-4,-1,49.5231,0
-7,-2,49.6305,0
-4,-1,49.7517,0
-7,-1,49.8757,0
-4,-1,50.0122,0
-7,-2,50.1436,0
-4,-1,50.2507,0
-6,-2,50.3887,0
-5,0,50.5122,0
-6,-2,50.6273,0
-4,-1,50.8316,0
-7,-2,50.9033,0
-7,-1,51.0194,0
-4,-1,51.1293,0
-6,-2,51.2496,0
-4,-1,51.3744,0
-7,-1,51.5351,0
-4,-1,51.6362,0
-6,-2,51.7537,0
-4,-1,51.8748,0
-6,-2,51.9999,0
-5,-1,52.1238,0
-6,-2,52.2488,0
-4,-1,52.3899,0
-6,-1,52.5024,0
-4,-1,52.6283,0
-7,-2,52.7512,0
-4,-1,52.8846,0
-6,-2,53.0003,0
-4,-1,53.1305,0
-6,-2,53.2506,0
-5,-1,53.3749,0
-6,-2,53.5127,0
-4,-1,53.6261,0
-6,-2,53.7766,0
-4,-1,53.8824,0
-7,-2,54.0237,0
-4,-1,54.1507,0
-6,-1,54.2517,0
-4,-2,54.376,0
-6,-2,54.5006,0
-4,-1,54.624,0
-6,-2,54.7486,0
-4,-1,54.8924,0
-6,-2,55.0124,0
-5,-1,55.1282,0
-6,-2,55.2877,0
-4,-1,55.4041,0
-6,-2,55.5214,0
-4,-1,55.6287,0
-6,-2,55.7579,0
-4,-1,55.8759,0
-6,-2,56.0076,0
-4,-2,56.1251,0
-6,-1,56.2642,0
-6,-3,56.3852,0
-4,-1,56.5001,0
-6,-2,56.6249,0
-4,-1,56.7499,0
-4,-1,56.8749,0
-5,-3,56.9997,0
-4,-1,57.1249,0
-6,-2,57.2496,0
-4,-1,57.3788,0
-6,-2,57.5006,0
-4,-2,57.6255,0
-5,-2,57.7572,0
-4,-1,57.8856,0
-6,-2,58.0006,0
-4,-2,58.1248,0
-6,-2,58.2498,0
-4,-1,58.375,0
-5,-2,58.4999,0
-4,-2,58.6249,0
-6,-2,58.7499,0
-4,-1,58.8759,0
-5,-2,58.9997,0
-4,-2,59.1248,0
-6,-2,59.2499,0
-3,-2,59.3748,0
-6,-2,59.4998,0
-4,-1,59.6378,0
-5,-3,59.762,0
-4,-1,59.8969,0
-5,-2,60.0444,0
-4,-2,60.1566,0
-5,-2,60.2619,0
-4,-1,60.377,0
-6,-3,60.5282,0
-4,-1,60.6532,0
-5,-2,60.7558,0
-3,-2,60.8952,0
-6,-2,61.0048,0
-3,-2,61.1392,0
-6,-2,61.2514,0
-3,-1,61.3762,0
-6,-3,61.5005,0
-3,-1,61.628,0
-6,-3,61.7505,0
-3,-1,61.8755,0
-6,-2,62.003,0
-3,-2,62.1247,0
-5,-3,62.2498,0
-4,-1,62.3747,0
-5,-2,62.4997,0
-5,-3,62.6251,0
-4,-1,62.7498,0
-3,-2,62.8746,0
-6,-2,62.9997,0
-3,-2,63.1247,0
-5,-2,63.2497,0
-4,-2,63.3748,0
-5,-2,63.4998,0
-3,-2,63.6247,0
-5,-2,63.75,0
-4,-2,63.8748,0
-5,-2,64.1511,0
-3,-2,64.2633,0
-5,-3,64.3494,0
-4,-2,64.4648,0
-4,-2,64.5615,0
-5,-2,64.6443,0
-3,-2,64.7509,0
-5,-2,64.9115,0
-3,-2,65.0368,0
-5,-2,65.1379,0
-3,-2,65.2528,0
-5,-2,65.3915,0
-3,-2,65.5156,0
-5,-2,65.6266,0
-3,-2,65.7517,0
-5,-3,65.8835,0
-3,-1,66.0098,0
-5,-3,66.1272,0
-3,-1,66.2509,0
-5,-3,66.3757,0
-3,-2,66.501,0
-5,-2,66.6259,0
-3,-2,66.7506,0
-5,-2,66.8848,0
-2,-2,67.0019,0
-5,-3,67.1258,0
-3,-1,67.2507,0
-5,-3,67.3782,0
-3,-2,67.5008,0
-4,-2,67.6259,0
-3,-2,67.7507,0
-5,-2,67.8763,0
-3,-3,68.0007,0
-4,-2,68.3525,0
-3,-2,68.3638,0
-4,-3,68.5114,0
-3,-1,68.5228,0
-5,-3,68.6645,0
-3,-1,68.7748,0
-4,-4,68.9342,0
-3,-1,69.0176,0
-4,-3,69.156,0
-3,-1,69.2589,0
-5,-3,69.3895,0
-3,-2,69.5056,0
-4,-2,69.6263,0
-3,-2,69.751,0
-4,-3,69.8757,0
-3,-2,70.0006,0
-4,-2,70.1316,0
-3,-2,70.251,0
-4,-3,70.3751,0
-3,-2,70.5106,0
-4,-2,70.6268,0
-3,-2,70.7507,0
-4,-3,70.8773,0
-3,-1,71.0281,0
-4,-3,71.1335,0
-3,-2,71.2892,0
-4,-3,71.4014,0
-2,-2,71.5052,0
-4,-2,71.6264,0
-3,-2,71.7509,0
-4,-3,71.8754,0
-3,-2,72.0005,0
-4,-3,72.1255,0
-2,-2,72.2516,0
-4,-2,72.3769,0
-4,-3,72.5094,0
-3,-2,72.6601,0
-3,-3,72.7628,0
-3,-1,72.8767,0
-4,-3,73.0014,0
-2,-2,73.1356,0
-2,-2,73.2518,0
-4,-3,73.3759,0
-3,-2,73.5006,0
-3,-2,73.6341,0
-3,-2,73.7518,0
-4,-3,73.8757,0
-3,-3,74.0007,0
-3,-2,74.1343,0
-3,-3,74.2521,0
-3,-2,74.3757,0
-3,-2,74.5006,0
-2,-2,74.6256,0
-4,-3,74.7591,0
-3,-2,74.8767,0
-3,-3,75.0006,0
-2,-2,75.1255,0
-4,-3,75.2507,0
-2,-1,75.3875,0
-3,-3,75.4993,0
-3,-2,75.6237,0
-3,-3,75.7485,0
-2,-2,75.8741,0
-3,-3,75.9986,0
-3,-2,76.1232,0
-3,-2,76.2482,0
-2,-2,76.3733,0
-3,-3,76.4982,0
-2,-2,76.6233,0
-3,-3,76.765,0
-3,-2,76.8815,0
-3,-3,77.0063,0
-2,-1,77.1292,0
-3,-4,77.2699,0
-2,-1,77.3816,0
-3,-3,77.4993,0
-2,-2,77.6235,0
-3,-3,77.7483,0
-2,-2,77.8733,0
-3,-3,77.999,0
-3,-3,78.1236,0
-2,-1,78.2485,0
-3,-4,78.379,0
-2,-2,78.5039,0
-3,-3,78.6234,0
-2,-2,78.7484,0
-1,-1,78.8732,0
-3,-4,78.9982,0
-2,-1,79.1232,0
-3,-3,79.2482,0
-2,-2,79.3733,0
-2,-3,79.4985,0
-3,-2,79.6234,0
-2,-3,79.7483,0
-2,-2,79.8732,0
-3,-3,79.9983,0
-1,-2,80.1233,0
-3,-3,80.2492,0
-2,-2,80.3733,0
-2,-3,80.4982,0
-2,-2,80.6233,0
-3,-2,80.7484,0
-1,-2,80.8734,0
-3,-3,80.9982,0
-1,-2,81.1235,0
-3,-3,81.2602,0
-1,-2,81.3983,0
-3,-3,81.5271,0
-1,-2,81.6319,0
-3,-3,81.7633,0
-2,-3,81.8795,0
-2,-2,82.0052,0
-2,-3,82.1241,0
-2,-2,82.2486,0
-2,-3,82.3734,0
-1,-2,82.5003,0
-2,-3,82.6254,0
-2,-2,82.7592,0
-2,-3,82.877,0
-2,-2,83.0005,0
-2,-3,83.1344,0
-1,-2,83.2519,0
-3,-3,83.3757,0
-1,-2,83.4986,0
-2,-3,83.6234,0
-2,-2,83.7483,0
-2,-3,83.8733,0
-2,-2,83.9982,0
-1,-3,84.1234,0
-2,-3,84.2483,0
-1,-1,84.3733,0
-2,-3,84.4982,0
-1,-2,84.6235,0
-2,-3,84.749,0
-2,-2,84.8902,0
-1,-2,85.0073,0
-2,-4,85.1241,0
-1,-1,85.2485,0
-2,-4,85.3733,0
-1,-2,85.4982,0
-2,-3,85.6232,0
-1,-1,85.7482,0
-2,-4,85.8736,0
0,-2,85.9987,0
-3,-3,86.1234,0
-1,-2,86.2483,0
-1,-3,86.3733,0
-2,-2,86.4983,0
-1,-3,86.6233,0
-1,-2,86.7484,0
-2,-3,86.8732,0
-1,-1,86.9989,0
-1,-4,87.1236,0
-1,-2,87.2493,0
-1,-3,87.3803,0
-2,-2,87.5045,0
-1,-3,87.6245,0
-1,-2,87.7584,0
-2,-3,87.875,0
-1,-2,87.9994,0
-1,-3,88.1235,0
-1,-3,88.2484,0
-1,-2,88.3733,0
-2,-3,88.4986,0
0,-2,88.6233,0
-2,-3,88.7483,0
0,-2,88.8736,0
-2,-3,88.9985,0
-1,-2,89.1233,0
-1,-3,89.251,0
-1,-1,89.3734,0
-1,-3,89.4985,0
-1,-2,89.6234,0
-1,-3,89.7486,0
-1,-2,89.8745,0
-1,-3,89.9985,0
-1,-3,90.129,0
-1,-3,90.2488,0
-1,-3,90.3734,0
0,-2,90.4983,0
-1,-1,90.6241,0
-1,-3,90.7483,0
-1,-3,90.8734,0
-1,-3,90.9983,0
0,-2,91.124,0
-1,-3,91.2606,0
-1,-1,91.3843,0
-1,-3,91.499,0
0,-3,91.6238,0
-1,-2,91.7484,0
-1,-3,91.8733,0
-1,-2,91.9983,0
0,-2,92.1232,0
-1,-3,92.2483,0
-1,-2,92.3732,0
0,-4,92.4977,0
-1,-1,92.624,0
-1,-3,92.7484,0
0,-2,92.874,0
-1,-3,92.9982,0
0,-2,93.1232,0
-1,-3,93.2483,0
0,-3,93.3732,0
-1,-2,93.4981,0
0,-3,93.6234,0
-1,-2,93.7482,0
0,-3,93.8733,0
0,-2,93.9984,0
-1,-3,94.1551,0
0,-2,94.2493,0
-1,-3,94.4026,0
0,-1,94.5004,0
-1,-4,94.6232,0
0,-2,94.7482,0
0,-2,94.8744,0
0,-3,95.0097,0
-1,-2,95.1251,0
0,-2,95.2573,0
0,-3,95.3742,0
0,-2,95.4985,0
-1,-3,95.6234,0
0,-2,95.7484,0
0,-3,95.8733,0
-1,-3,95.9982,0
0,-2,96.1233,0
0,-3,96.2483,0
0,-1,96.375,0
0,-3,96.4986,0
0,-2,96.6233,0
0,-3,96.7482,0
-1,-2,96.8732,0
0,-3,96.9982,0
0,-2,97.1233,0
0,-3,97.2482,0
0,-2,97.3732,0
0,-3,97.4985,0
0,-2,97.6233,0
0,-3,97.7482,0
0,-2,97.8742,0
0,-2,98.0049,0
0,-3,98.1296,0
0,-2,98.2496,0
0,-3,98.3734,0
0,-2,98.5056,0
0,-2,98.6291,0
0,-2,98.7901,0
0,-3,98.8818,0
0,-3,98.9994,0
0,-2,99.1242,0
1,-3,99.2485,0
0,-1,99.374,0
0,-3,99.4985,0
0,-2,99.6233,0
0,-3,99.7483,0
1,-3,99.8733,0
0,-1,99.9989,0
0,-3,100.1238,0
0,-2,100.249,0
1,-3,100.3792,0
0,-2,100.4989,0
1,-2,100.6234,0
0,-3,100.7484,0
0,-2,100.8733,0
1,-3,100.9983,0
0,-2,101.1232,0
0,-3,101.2483,0
1,-2,101.3733,0
0,-2,101.499,0
1,-3,101.6246,0
0,-2,101.7487,0
1,-2,101.8734,0
0,-2,101.9983,0
1,-3,102.1233,0
0,-2,102.2482,0
1,-3,102.3733,0
0,-1,102.499,0
1,-3,102.6239,0
1,-3,102.7485,0
0,-2,102.8732,0
1,-2,102.9981,0
1,-2,103.1232,0
0,-3,103.2786,0
1,-2,103.3838,0
0,-3,103.4998,0
1,-2,103.6377,0
1,-2,103.7516,0
1,-2,103.8738,0
0,-2,103.9988,0
1,-3,104.1235,0
1,-2,104.2487,0
1,-2,104.3735,0
1,-3,104.4982,0
0,-2,104.6233,0
1,-2,104.7482,0
1,-2,104.8732,0
1,-3,104.9983,0
1,-2,105.124,0
1,-2,105.2487,0
1,-3,105.3733,0
1,-2,105.4982,0
1,-2,105.6235,0
0,-2,105.7483,0
1,-2,105.8732,0
2,-3,105.9982,0
1,-2,106.1232,0
1,-3,106.2483,0
1,-2,106.3733,0
1,-2,106.4985,0
1,-2,106.6233,0
1,-3,106.7482,0
1,-1,106.874,0
1,-3,107.004,0
1,-2,107.1296,0
1,-2,107.2495,0
2,-3,107.3735,0
0,-2,107.5248,0
2,-2,107.6294,0
1,-2,107.7634,0
1,-2,107.8804,0
1,-2,108.0328,0
1,-3,108.1307,0
2,-2,108.2496,0
1,-1,108.3733,0
1,-3,108.4995,0
2,-2,108.6255,0
1,-2,108.7656,0
1,-2,108.8793,0
2,-3,109.0088,0
1,-2,109.1266,0
1,-1,109.2505,0
2,-3,109.3754,0
1,-2,109.5117,0
2,-2,109.6271,0
1,-3,109.7487,0
1,-1,109.8807,0
2,-3,109.9992,0
1,-2,110.1235,0
2,-2,110.2486,0
1,-2,110.3811,0
1,-2,110.4996,0
1,-1,110.625,0
2,-3,110.7485,0
1,-2,110.879,0
3,-2,110.9991,0
1,-2,111.1353,0
1,-2,111.2515,0
2,-3,111.3738,0
1,-1,111.4985,0
2,-3,111.6234,0
1,-1,111.7691,0
3,-2,111.8942,0
1,-3,112.0077,0
2,-2,112.1541,0
2,-2,112.294,0
1,-1,112.4201,0
2,-3,112.5315,0
1,-1,112.7099,0
2,-2,112.8103,0
2,-3,112.894,0
2,-2,113.0417,0
2,-2,113.1609,0
1,-1,113.2861,0
2,-3,113.4409,0
2,-1,113.5313,0
2,-2,113.6295,0
1,-2,113.7521,0
3,-2,113.8759,0
2,-3,114.0289,0
2,-1,114.181,0
1,-2,114.3274,0
2,-2,114.4186,0
2,-2,114.5877,0
2,-2,114.6742,0
2,-2,114.8272,0
3,-2,114.9036,0
1,-2,115.028,0
3,-2,115.1347,0
1,-1,115.2508,0
3,-3,115.3746,0
1,-1,115.4998,0
2,-2,115.6257,0
3,-2,115.7494,0
1,-2,115.8743,0
3,-2,115.9993,0
2,-1,116.1242,0
2,-3,116.2493,0
2,-1,116.3753,0
2,-3,116.4987,0
3,-2,116.6232,0
2,-1,116.7483,0
3,-2,116.8734,0
1,-1,116.9982,0
3,-3,117.1232,0
2,-1,117.2488,0
2,-2,117.3735,0
2,-2,117.4982,0
2,-2,117.6232,0
3,-2,117.7482,0
2,-1,117.8739,0
3,-2,117.9984,0
2,-1,118.1234,0
3,-3,118.249,0
1,-1,118.3732,0
3,-2,118.4983,0
