WLMouse Beast X Mini Omron Optical (unit 1) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - Mouse 1+2 Held
3200
xCount,yCount,Time (ms),buttonflags
9,1,0,0
6,1,0.0121,0
9,1,0.0244,0
6,0,0.0324,0
9,1,0.0359,0
7,1,0.0393,0
9,1,0.0489,0
6,0,0.3475,0
9,1,0.3627,0
6,1,0.3725,0
9,1,0.4916,0
6,1,0.9577,0
9,0,0.9708,0
6,2,0.9745,0
9,0,0.9918,0
7,1,1.0922,0
9,1,1.2162,0
6,1,1.352,0
9,1,1.467,0
6,1,1.5911,0
9,1,1.7159,0
6,1,1.841,0
9,1,1.9658,0
6,1,2.0908,0
9,1,2.2159,0
7,1,2.341,0
8,1,2.4659,0
6,1,2.5908,0
9,1,2.7159,0
6,1,2.84,0
10,0,2.965,0
5,2,3.0901,0
10,1,3.215,0
5,1,3.34,0
9,1,3.4653,0
6,1,3.5901,0
10,2,3.715,0
9,1,3.8399,0
5,1,3.9653,0
10,1,4.0901,0
6,1,4.2151,0
8,1,4.3401,0
6,1,4.4651,0
9,2,4.5903,0
6,1,4.7149,0
9,1,4.841,0
6,1,4.9651,0
9,1,5.09,0
6,1,5.2151,0
9,2,5.3399,0
6,1,5.4651,0
8,2,5.59,0
7,0,5.7149,0
8,2,5.84,0
6,1,5.9649,0
9,2,6.0899,0
6,1,6.2148,0
9,1,6.3401,0
6,1,6.465,0
8,2,6.5952,0
7,1,6.7155,0
9,1,6.8464,0
5,2,6.9655,0
9,1,7.09,0
6,1,7.2152,0
9,2,7.3399,0
5,1,7.4651,0
10,2,7.5899,0
5,1,7.7149,0
9,1,7.8403,0
6,2,7.9651,0
9,1,8.0899,0
6,1,8.2149,0
8,2,8.3399,0
6,1,8.4649,0
9,2,8.5899,0
5,1,8.7152,0
9,2,8.8402,0
6,1,8.9702,0
8,2,9.0904,0
6,1,9.2151,0
9,2,9.34,0
5,1,9.4649,0
9,2,9.5899,0
6,1,9.7148,0
8,2,9.84,0
6,1,9.965,0
9,2,10.0899,0
5,1,10.2149,0
9,2,10.3402,0
6,2,10.465,0
8,1,10.5899,0
6,1,10.7151,0
8,3,10.8399,0
6,1,10.9701,0
8,2,11.0904,0
6,2,11.2149,0
9,1,11.3399,0
5,1,11.465,0
9,2,11.5901,0
6,2,11.7149,0
8,2,11.8399,0
5,1,11.9652,0
9,2,12.0902,0
5,2,12.215,0
8,2,12.34,0
6,1,12.4649,0
8,2,12.5899,0
6,1,12.715,0
8,3,12.8401,0
6,1,12.965,0
8,2,13.0899,0
6,1,13.2149,0
8,3,13.3399,0
6,1,13.4649,0
8,3,13.5898,0
5,1,13.7149,0
8,2,13.8399,0
6,2,13.965,0
7,2,14.09,0
6,2,14.2149,0
8,2,14.34,0
5,1,14.465,0
8,3,14.5899,0
6,1,14.7149,0
8,2,14.84,0
5,2,14.9655,0
9,3,15.0899,0
5,1,15.2151,0
8,2,15.3399,0
5,2,15.4651,0
8,2,15.59,0
5,2,15.7149,0
8,2,15.8401,0
6,1,15.965,0
8,3,16.0899,0
5,2,16.2149,0
8,2,16.3399,0
6,2,16.4649,0
7,2,16.5901,0
6,1,16.7152,0
7,3,16.8401,0
6,1,16.965,0
7,3,17.09,0
8,2,17.215,0
5,2,17.34,0
8,2,17.4649,0
5,2,17.5899,0
8,3,17.715,0
5,1,17.84,0
5,2,17.965,0
8,3,18.0902,0
5,1,18.215,0
8,3,18.3402,0
5,1,18.4651,0
8,3,18.59,0
5,1,18.7149,0
8,3,18.84,0
5,1,18.965,0
7,3,19.0899,0
6,2,19.2151,0
7,3,19.34,0
5,1,19.4649,0
7,3,19.59,0
6,1,19.7153,0
7,3,19.8401,0
5,2,19.965,0
7,2,20.0899,0
5,2,20.215,0
8,3,20.34,0
5,2,20.4649,0
8,3,20.5902,0
5,2,20.7151,0
7,2,20.8399,0
5,2,20.965,0
7,3,21.09,0
5,2,21.215,0
8,2,21.34,0
4,2,21.4649,0
8,3,21.59,0
4,2,21.7153,0
8,3,21.8401,0
5,2,21.9649,0
7,3,22.09,0
5,1,22.2153,0
7,3,22.3401,0
5,2,22.4649,0
7,3,22.5899,0
4,2,22.7149,0
8,3,22.84,0
5,3,22.9652,0
7,2,23.0902,0
4,2,23.2151,0
7,3,23.3399,0
5,2,23.465,0
7,3,23.5901,0
5,2,23.715,0
7,3,23.84,0
5,1,23.965,0
6,4,24.09,0
5,2,24.2149,0
7,3,24.34,0
5,2,24.4653,0
6,3,24.5902,0
5,2,24.7149,0
7,3,24.8399,0
4,2,24.9654,0
7,3,25.09,0
5,2,25.215,0
7,3,25.34,0
4,2,25.465,0
7,3,25.5899,0
4,2,25.7149,0
7,3,25.8403,0
5,2,25.9649,0
6,4,26.0899,0
5,2,26.2151,0
6,3,26.3401,0
5,2,26.465,0
7,3,26.59,0
4,2,26.7151,0
7,3,26.84,0
4,2,26.9653,0
6,3,27.0902,0
7,3,27.2149,0
4,3,27.34,0
7,3,27.4652,0
4,2,27.5901,0
6,3,27.715,0
5,2,27.84,0
6,3,27.9649,0
4,2,28.09,0
7,4,28.2149,0
4,2,28.3403,0
6,3,28.4651,0
4,2,28.5899,0
7,3,28.7149,0
4,3,28.84,0
6,3,28.9649,0
4,2,29.09,0
7,4,29.215,0
4,1,29.3399,0
6,3,29.4649,0
4,3,29.59,0
7,3,29.7149,0
4,2,29.8401,0
5,4,29.9649,0
4,2,30.09,0
7,3,30.215,0
4,2,30.34,0
6,4,30.465,0
4,2,30.5901,0
6,4,30.7152,0
4,2,30.8402,0
6,3,30.9652,0
3,3,31.09,0
6,3,31.215,0
5,2,31.34,0
5,3,31.4652,0
4,3,31.5899,0
6,3,31.7152,0
4,2,31.8401,0
6,4,31.9651,0
3,2,32.0899,0
6,4,32.2153,0
4,2,32.3401,0
5,3,32.465,0
4,3,32.59,0
6,3,32.715,0
4,2,32.84,0
5,4,32.9649,0
4,2,33.0899,0
6,4,33.2149,0
4,2,33.3399,0
5,4,33.4649,0
4,2,33.5903,0
5,4,33.7149,0
4,2,33.84,0
5,4,33.9649,0
4,2,34.09,0
5,3,34.215,0
4,3,34.34,0
6,4,34.465,0
3,2,34.59,0
5,4,34.7153,0
4,2,34.8401,0
5,4,34.9654,0
4,2,35.0899,0
5,3,35.2152,0
4,3,35.3401,0
5,4,35.465,0
3,2,35.5899,0
5,4,35.7149,0
4,2,35.8407,0
5,4,35.965,0
4,2,36.0903,0
5,4,36.2151,0
3,2,36.34,0
5,4,36.465,0
3,2,36.5901,0
5,4,36.715,0
4,2,36.84,0
5,4,36.9649,0
3,2,37.09,0
5,4,37.215,0
3,2,37.34,0
5,4,37.465,0
4,3,37.5901,0
4,3,37.715,0
3,3,37.84,0
5,3,37.965,0
3,3,38.0899,0
5,4,38.215,0
3,2,38.3399,0
5,4,38.4652,0
3,3,38.5899,0
4,3,38.7151,0
4,3,38.8401,0
4,4,38.965,0
3,2,39.0903,0
5,4,39.2151,0
4,4,39.3399,0
3,2,39.4649,0
5,4,39.5901,0
3,3,39.715,0
3,2,39.84,0
4,4,39.9652,0
3,3,40.0902,0
4,4,40.2151,0
3,2,40.34,0
4,4,40.465,0
3,2,40.59,0
4,4,40.7149,0
3,3,40.8525,0
5,4,40.9685,0
2,2,41.0923,0
4,4,41.2223,0
3,3,41.3428,0
4,4,41.467,0
3,2,41.5974,0
4,4,41.727,0
3,3,41.8429,0
3,3,41.9651,0
3,3,42.0901,0
4,4,42.2151,0
3,3,42.3401,0
3,3,42.4651,0
3,3,42.5902,0
5,4,42.7151,0
2,3,42.8401,0
4,3,42.9654,0
2,3,43.0903,0
4,4,43.2153,0
2,2,43.3401,0
4,5,43.4652,0
2,2,43.5908,0
4,4,43.7151,0
2,3,43.8404,0
4,4,43.9652,0
2,2,44.0918,0
4,4,44.2154,0
2,3,44.3401,0
4,4,44.4651,0
2,3,44.5901,0
4,4,44.715,0
2,2,44.8401,0
3,4,44.9657,0
2,3,45.0901,0
3,4,45.2152,0
3,2,45.3402,0
3,4,45.4652,0
2,3,45.5914,0
4,4,45.7152,0
2,2,45.84,0
3,4,45.9649,0
2,3,46.0901,0
3,4,46.2153,0
2,3,46.34,0
4,4,46.4651,0
1,3,46.59,0
4,4,46.715,0
1,2,46.8404,0
4,4,46.9652,0
2,3,47.09,0
3,4,47.215,0
2,3,47.3401,0
3,4,47.4651,0
1,2,47.5901,0
3,4,47.7155,0
2,3,47.8402,0
3,4,47.965,0
2,2,48.0902,0
3,5,48.2151,0
1,2,48.3402,0
3,4,48.465,0
2,3,48.5901,0
3,4,48.7151,0
2,2,48.8401,0
2,4,48.965,0
1,3,49.0904,0
3,4,49.2151,0
2,3,49.3402,0
2,4,49.4652,0
2,2,49.5901,0
2,4,49.7151,0
2,3,49.8402,0
2,4,49.965,0
2,3,50.09,0
2,3,50.2152,0
2,3,50.3401,0
2,4,50.465,0
1,3,50.59,0
3,4,50.7154,0
1,3,50.8402,0
2,4,50.9651,0
3,4,51.0901,0
1,2,51.2151,0
2,4,51.34,0
1,3,51.465,0
2,4,51.5904,0
1,3,51.7152,0
2,4,51.8401,0
2,3,51.9651,0
1,2,52.0902,0
2,4,52.2152,0
1,3,52.34,0
2,4,52.465,0
1,3,52.59,0
2,4,52.7151,0
1,2,52.8401,0
2,4,52.9651,0
1,3,53.0902,0
2,4,53.2153,0
1,3,53.3402,0
1,4,53.4651,0
2,3,53.59,0
1,4,53.715,0
1,2,53.84,0
2,4,53.9652,0
1,4,54.0904,0
1,3,54.2151,0
1,4,54.3401,0
1,3,54.4651,0
2,4,54.5904,0
0,2,54.7152,0
1,4,54.8401,0
1,3,54.9653,0
2,4,55.0901,0
1,3,55.215,0
1,4,55.3401,0
0,2,55.4661,0
2,4,55.5905,0
0,3,55.7151,0
1,4,55.8402,0
1,3,55.9651,0
1,4,56.0901,0
1,2,56.2151,0
1,4,56.3401,0
0,3,56.4651,0
1,4,56.5901,0
1,2,56.7151,0
1,4,56.8404,0
0,3,56.9651,0
1,4,57.0901,0
0,2,57.2151,0
2,4,57.3401,0
0,3,57.465,0
1,4,57.59,0
0,2,57.7151,0
1,4,57.84,0
0,3,57.9651,0
1,4,58.0902,0
0,2,58.2159,0
0,4,58.3404,0
1,3,58.4653,0
0,4,58.5902,0
1,3,58.715,0
0,3,58.8401,0
0,3,58.9651,0
1,4,59.09,0
0,3,59.215,0
0,4,59.3403,0
0,2,59.4652,0
0,4,59.5902,0
0,3,59.7151,0
1,4,59.8401,0
0,2,59.9651,0
0,4,60.0901,0
0,2,60.215,0
0,5,60.34,0
0,2,60.4651,0
0,4,60.59,0
0,2,60.715,0
0,4,60.8401,0
0,3,60.9651,0
0,4,61.0901,0
0,2,61.2151,0
0,4,61.34,0
0,3,61.4651,0
0,3,61.59,0
0,3,61.7153,0
0,4,61.8403,0
-1,2,61.9652,0
0,4,62.0901,0
0,3,62.2151,0
-1,3,62.3403,0
0,3,62.4652,0
0,4,62.5902,0
-1,2,62.7151,0
0,4,62.8401,0
-1,3,62.9651,0
0,3,63.0901,0
-1,3,63.2154,0
0,4,63.3402,0
-1,2,63.4651,0
0,4,63.59,0
-1,2,63.7159,0
0,4,63.8404,0
-1,3,63.9651,0
-1,4,64.0901,0
-1,3,64.2151,0
0,3,64.34,0
-1,4,64.4651,0
0,2,64.5902,0
-1,2,64.7151,0
-1,4,64.8401,0
0,3,64.9654,0
-1,4,65.0899,0
-1,1,65.2152,0
-1,4,65.3402,0
-1,4,65.4651,0
-1,3,65.5901,0
-1,2,65.7152,0
-1,4,65.8403,0
-1,3,65.9651,0
-1,3,66.0901,0
-1,2,66.2154,0
-1,4,66.3402,0
-1,3,66.4652,0
-1,3,66.5901,0
-1,3,66.7151,0
-1,3,66.84,0
-1,3,66.965,0
-2,3,67.0903,0
-1,3,67.2151,0
-1,3,67.3401,0
-1,2,67.4651,0
-2,4,67.5901,0
-1,3,67.715,0
-1,3,67.8402,0
-1,2,67.9658,0
-2,4,68.0902,0
-1,3,68.2246,0
-2,3,68.3485,0
-1,2,68.4708,0
-2,4,68.5911,0
-1,2,68.715,0
-1,4,68.84,0
-2,2,68.966,0
-1,3,69.0902,0
-2,3,69.2151,0
-2,4,69.3401,0
-1,1,69.4652,0
-2,4,69.59,0
-1,2,69.7152,0
-2,4,69.84,0
-2,2,69.9649,0
-1,4,70.0902,0
-2,2,70.2151,0
-2,3,70.3402,0
-2,3,70.4649,0
-2,3,70.5899,0
-1,2,70.7168,0
-2,4,70.8402,0
-2,2,70.9652,0
-2,4,71.0901,0
-2,2,71.215,0
-2,4,71.3399,0
-2,2,71.4649,0
-2,3,71.59,0
-2,2,71.715,0
-3,4,71.84,0
-1,2,71.965,0
-3,3,72.0899,0
-1,2,72.2149,0
-3,4,72.3408,0
-2,2,72.465,0
-2,3,72.5901,0
-3,2,72.7164,0
-2,4,72.8399,0
-2,2,72.9656,0
-3,2,73.0901,0
-1,4,73.215,0
-3,2,73.34,0
-2,2,73.465,0
-3,4,73.59,0
-2,2,73.715,0
-3,3,73.84,0
-2,2,73.966,0
-3,3,74.0902,0
-2,2,74.215,0
-3,4,74.3407,0
-2,2,74.4649,0
-3,3,74.59,0
-2,2,74.7149,0
-3,3,74.8402,0
-2,2,74.9658,0
-4,4,75.09,0
-1,1,75.2151,0
-3,3,75.34,0
-3,3,75.465,0
-2,2,75.59,0
-4,3,75.7148,0
-2,2,75.8399,0
-3,3,75.965,0
-2,2,76.0899,0
-4,3,76.215,0
-3,3,76.34,0
-2,2,76.4653,0
-4,3,76.59,0
-2,2,76.7149,0
-3,3,76.8399,0
-3,2,76.965,0
-2,2,77.0964,0
-4,3,77.2151,0
-2,2,77.3399,0
-4,3,77.4651,0
-3,2,77.5899,0
-3,3,77.715,0
-3,2,77.8402,0
-4,2,77.9651,0
-2,3,78.0899,0
-4,2,78.215,0
-3,3,78.34,0
-4,2,78.4649,0
-2,2,78.59,0
-4,3,78.7151,0
-3,2,78.8401,0
-4,3,78.9649,0
-3,1,79.0899,0
-4,3,79.215,0
-2,3,79.3399,0
-5,2,79.4649,0
-3,2,79.5899,0
-3,3,79.715,0
-3,2,79.84,0
-5,3,79.965,0
-2,1,80.0902,0
-5,3,80.215,0
-2,2,80.3403,0
-5,3,80.465,0
-3,2,80.59,0
-5,3,80.7149,0
-2,2,80.8406,0
-5,2,80.965,0
-4,3,81.09,0
-3,2,81.2153,0
-5,2,81.3401,0
-3,3,81.465,0
-4,2,81.59,0
-3,2,81.7153,0
-3,1,81.84,0
-5,3,81.965,0
-3,2,82.0899,0
-5,3,82.215,0
-3,1,82.3399,0
-4,3,82.4649,0
-3,1,82.5902,0
-5,3,82.7151,0
-3,1,82.84,0
-5,3,82.9649,0
-3,1,83.0899,0
-5,3,83.215,0
-3,1,83.3398,0
-5,3,83.4649,0
-3,2,83.59,0
-5,2,83.7151,0
-3,2,83.8399,0
-5,2,83.9649,0
-4,2,84.0901,0
-5,2,84.2149,0
-3,2,84.34,0
-5,2,84.4649,0
-4,2,84.5899,0
-5,2,84.715,0
-3,2,84.84,0
-5,2,84.9657,0
-6,2,85.09,0
-3,2,85.2152,0
-4,2,85.3401,0
-5,2,85.465,0
-3,1,85.5902,0
-6,3,85.7151,0
-3,1,85.84,0
-6,2,85.9649,0
-3,2,86.0899,0
-6,2,86.215,0
-4,2,86.3399,0
-5,2,86.4652,0
-4,1,86.5901,0
-5,2,86.7149,0
-4,2,86.8399,0
-6,2,86.965,0
-3,2,87.09,0
-6,1,87.215,0
-4,2,87.3399,0
-5,2,87.465,0
-4,2,87.5899,0
-6,2,87.715,0
-4,1,87.8402,0
-5,3,87.965,0
-4,1,88.0902,0
-6,2,88.2149,0
-4,1,88.3401,0
-6,3,88.4648,0
-4,1,88.59,0
-6,2,88.7149,0
-4,1,88.84,0
-6,2,88.965,0
-4,2,89.09,0
-5,2,89.215,0
-5,1,89.34,0
-6,2,89.465,0
-4,1,89.5901,0
-6,2,89.715,0
-4,1,89.8399,0
-6,2,89.9649,0
-4,1,90.09,0
-6,2,90.215,0
-4,2,90.3402,0
-7,2,90.4651,0
-4,1,90.59,0
-6,2,90.715,0
-4,1,90.8399,0
-7,2,90.965,0
-6,2,91.0899,0
-4,1,91.2149,0
-7,2,91.34,0
-4,1,91.465,0
-6,2,91.59,0
-5,1,91.715,0
-6,2,91.8402,0
-4,1,91.9651,0
-7,2,92.09,0
-4,1,92.2149,0
-7,2,92.3398,0
-4,1,92.4649,0
-7,2,92.5899,0
