WLMouse Beast X Mini Omron Optical (unit 2) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - Mouse 1+2 Held
3200
xCount,yCount,Time (ms),buttonflags
3,4,0,0
2,3,0.0521,0
1,3,0.0562,0
2,4,0.0596,0
2,2,0.0631,0
2,4,0.0666,0
1,3,0.0701,0
3,4,0.0744,0
1,2,0.1116,0
2,4,0.4147,0
1,3,0.4201,0
2,3,0.4237,0
3,4,0.5362,0
1,2,1.0125,0
2,4,1.0231,0
1,3,1.0269,0
2,4,1.0365,0
1,2,1.1333,0
2,4,1.2735,0
2,4,1.3832,0
1,3,1.5075,0
2,3,1.6345,0
1,3,1.7582,0
2,4,1.8831,0
1,2,2.0092,0
2,4,2.1336,0
2,4,2.2585,0
0,3,2.3833,0
2,3,2.5083,0
1,3,2.6451,0
2,4,2.7585,0
1,2,2.8839,0
1,4,3.0134,0
1,2,3.1341,0
2,4,3.2583,0
1,4,3.3832,0
1,2,3.5085,0
2,4,3.6325,0
0,3,3.7565,0
2,3,3.8825,0
1,3,4.0074,0
1,4,4.1322,0
1,4,4.2572,0
1,2,4.3822,0
1,4,4.5073,0
1,3,4.6323,0
2,3,4.7574,0
0,3,4.8823,0
1,3,5.0072,0
2,5,5.1322,0
1,2,5.2591,0
0,4,5.3826,0
1,2,5.5072,0
1,4,5.6322,0
1,3,5.7571,0
1,3,5.8822,0
1,4,6.0072,0
1,2,6.1385,0
1,5,6.2573,0
0,2,6.3823,0
1,3,6.5072,0
1,3,6.6322,0
1,4,6.7571,0
1,4,6.8822,0
0,2,7.0072,0
1,4,7.1322,0
0,2,7.258,0
1,4,7.3824,0
0,2,7.5075,0
1,4,7.6323,0
0,3,7.7575,0
1,4,7.8822,0
1,4,8.0071,0
0,2,8.1322,0
1,3,8.2572,0
0,3,8.3821,0
0,4,8.5072,0
1,2,8.6322,0
0,4,8.7577,0
1,4,8.8822,0
0,2,9.008,0
1,4,9.1326,0
0,2,9.2574,0
0,4,9.3823,0
1,3,9.5072,0
0,3,9.6322,0
0,4,9.7578,0
0,2,9.8822,0
1,4,10.0084,0
0,2,10.1324,0
0,4,10.2572,0
0,3,10.3822,0
0,3,10.5071,0
0,4,10.6321,0
0,3,10.7571,0
0,3,10.8821,0
0,3,11.0071,0
0,3,11.1322,0
0,3,11.2572,0
0,4,11.3825,0
0,3,11.5074,0
0,3,11.6322,0
0,3,11.7573,0
0,3,11.8822,0
0,3,12.0082,0
0,3,12.1322,0
0,3,12.2572,0
0,3,12.3822,0
0,3,12.5072,0
0,4,12.6324,0
0,2,12.758,0
0,4,12.8822,0
0,2,13.0072,0
0,4,13.1324,0
-1,2,13.2573,0
0,4,13.3821,0
