WLMouse Beast X Mini Omron Optical (unit 2) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - Mouse 1+2 Held
3200
xCount,yCount,Time (ms),buttonflags
4,1,0,0
5,1,0.0465,0
4,2,0.0504,0
5,1,0.0546,0
4,1,0.0678,0
6,2,0.0799,0
4,1,0.0876,0
5,2,0.1038,0
6,1,0.3788,0
4,1,0.3841,0
5,2,0.4977,0
4,1,0.9501,0
5,1,0.9553,0
3,2,0.9588,0
6,1,0.9865,0
3,1,1.1156,0
4,1,1.2342,0
5,2,1.3595,0
4,1,1.4804,0
6,2,1.6096,0
3,1,1.73,0
5,2,1.8546,0
4,1,1.9843,0
5,1,2.1049,0
6,2,2.2343,0
3,1,2.3552,0
5,2,2.4796,0
4,1,2.6049,0
5,2,2.7343,0
4,1,2.854,0
4,2,2.988,0
4,2,3.1044,0
5,1,3.2296,0
4,2,3.3535,0
5,1,3.4786,0
3,2,3.6037,0
5,2,3.7286,0
4,1,3.8536,0
5,1,3.9786,0
3,2,4.1034,0
5,2,4.2285,0
3,1,4.3536,0
5,2,4.4786,0
4,1,4.6035,0
5,2,4.7286,0
3,1,4.8537,0
5,2,4.9786,0
3,2,5.1035,0
5,1,5.2286,0
4,2,5.3536,0
5,1,5.4786,0
3,2,5.6034,0
5,2,5.7286,0
3,1,5.8535,0
5,2,5.9785,0
3,2,6.1085,0
5,1,6.2292,0
3,2,6.3537,0
5,2,6.4785,0
3,1,6.6035,0
4,2,6.7285,0
4,2,6.8535,0
4,2,6.9785,0
4,1,7.1035,0
4,2,7.2285,0
3,1,7.3536,0
5,2,7.4788,0
3,2,7.6037,0
5,2,7.7288,0
3,1,7.8537,0
4,2,7.9786,0
4,2,8.1035,0
4,2,8.2284,0
3,1,8.3535,0
5,2,8.4791,0
3,2,8.6035,0
4,2,8.7288,0
3,1,8.8534,0
4,3,8.9785,0
3,1,9.1037,0
5,2,9.2286,0
3,2,9.3536,0
4,2,9.4785,0
3,1,9.6034,0
4,2,9.7284,0
3,2,9.8536,0
4,2,9.9788,0
3,2,10.1036,0
4,2,10.2285,0
3,2,10.3534,0
4,2,10.4785,0
3,1,10.6035,0
4,2,10.7283,0
3,2,10.8534,0
4,2,10.9784,0
3,2,11.1035,0
4,2,11.2336,0
3,2,11.3542,0
4,2,11.4788,0
3,1,11.6035,0
4,3,11.7285,0
3,1,11.8535,0
4,3,11.9784,0
2,1,12.1035,0
4,2,12.2284,0
3,2,12.3535,0
4,2,12.4785,0
3,2,12.6037,0
4,2,12.7287,0
2,2,12.8535,0
4,2,12.9785,0
3,2,13.1036,0
4,2,13.2286,0
4,2,13.3535,0
2,2,13.4784,0
4,3,13.6035,0
2,1,13.7285,0
3,2,13.8535,0
4,3,13.9787,0
2,1,14.1036,0
3,2,14.2288,0
4,2,14.3535,0
3,3,14.4785,0
3,1,14.6034,0
3,3,14.7285,0
2,1,14.8551,0
4,3,14.9787,0
3,1,15.1034,0
4,3,15.2288,0
2,2,15.3535,0
3,2,15.4785,0
3,2,15.6035,0
3,2,15.7284,0
2,2,15.8534,0
4,2,15.9784,0
2,2,16.1034,0
4,3,16.2284,0
2,2,16.3535,0
3,2,16.4787,0
3,2,16.6036,0
3,2,16.7285,0
2,2,16.8538,0
4,3,16.9786,0
2,2,17.1035,0
3,2,17.2285,0
2,2,17.3535,0
4,3,17.4784,0
2,1,17.6041,0
3,3,17.7287,0
2,2,17.8537,0
3,2,17.9785,0
2,2,18.1034,0
3,3,18.2285,0
3,1,18.3535,0
3,3,18.4784,0
2,2,18.6038,0
3,2,18.7285,0
2,2,18.8533,0
3,3,18.9785,0
2,2,19.1037,0
2,2,19.2286,0
3,2,19.3535,0
3,3,19.4786,0
2,2,19.6035,0
3,2,19.7285,0
2,2,19.8537,0
3,3,19.9786,0
1,2,20.1035,0
3,2,20.2284,0
2,2,20.3537,0
3,3,20.4786,0
2,2,20.6035,0
2,3,20.7288,0
3,1,20.8537,0
2,3,20.9785,0
2,2,21.1035,0
3,3,21.2285,0
1,1,21.3535,0
3,3,21.4784,0
2,2,21.6035,0
3,3,21.7287,0
2,2,21.8536,0
2,3,21.9785,0
2,2,22.1035,0
2,3,22.2285,0
1,1,22.3543,0
3,3,22.4787,0
2,2,22.6035,0
2,3,22.7286,0
2,2,22.8535,0
2,3,22.9796,0
2,2,23.1037,0
2,3,23.2288,0
2,2,23.3536,0
2,2,23.4786,0
2,2,23.6035,0
2,3,23.7285,0
1,2,23.8534,0
3,3,23.9785,0
1,2,24.1034,0
2,3,24.2284,0
2,2,24.3536,0
2,3,24.4785,0
2,2,24.6039,0
1,2,24.7287,0
2,3,24.8536,0
2,2,24.9794,0
1,2,25.1037,0
2,3,25.2285,0
3,3,25.3534,0
1,2,25.4787,0
2,3,25.6036,0
1,2,25.7284,0
2,3,25.8536,0
1,2,25.9785,0
2,3,26.1035,0
2,1,26.2285,0
2,3,26.3536,0
1,2,26.4792,0
2,3,26.6038,0
1,2,26.7287,0
2,3,26.8534,0
1,2,26.9785,0
2,3,27.1037,0
1,1,27.2287,0
1,4,27.3536,0
2,2,27.4785,0
1,3,27.6035,0
2,2,27.7285,0
1,3,27.8535,0
1,2,27.9787,0
2,3,28.1096,0
1,2,28.2293,0
1,3,28.3538,0
1,2,28.4792,0
2,3,28.6043,0
1,2,28.7285,0
2,3,28.8535,0
1,2,28.9785,0
1,3,29.1035,0
1,2,29.2285,0
1,2,29.3537,0
1,2,29.4793,0
2,4,29.6036,0
1,2,29.7285,0
1,2,29.8543,0
1,3,29.9787,0
1,3,30.1035,0
1,2,30.2285,0
1,3,30.3536,0
1,1,30.4794,0
2,3,30.6039,0
0,3,30.7285,0
1,2,30.8535,0
1,3,30.9787,0
1,3,31.1036,0
1,2,31.2285,0
1,2,31.3536,0
1,4,31.4785,0
1,1,31.6035,0
1,4,31.7285,0
1,1,31.8544,0
1,2,31.9789,0
0,4,32.1035,0
1,1,32.2291,0
1,4,32.3537,0
1,1,32.4791,0
1,3,32.6037,0
1,3,32.7285,0
0,3,32.8535,0
1,2,32.9785,0
1,2,33.1035,0
0,2,33.2286,0
1,4,33.3535,0
1,2,33.4784,0
0,3,33.6035,0
1,2,33.7284,0
1,3,33.8534,0
1,2,33.9786,0
0,3,34.1035,0
0,2,34.2292,0
1,3,34.3539,0
0,2,34.4793,0
