WLMouse Beast X Mini Omron Optical (unit 2) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - Mouse 1 Held
3200
xCount,yCount,Time (ms),buttonflags
-1,-2,0,0
-2,-2,0.0464,0
0,-2,0.0503,0
-1,-2,0.0635,0
-1,-2,0.0749,0
-2,-3,0.1077,0
0,-1,0.1267,0
-1,-2,0.1484,0
-1,-3,0.4681,0
-1,-2,0.4747,0
-1,-2,0.4971,0
-1,-2,0.6211,0
-1,-2,1.0695,0
-1,-2,1.0907,0
-1,-2,1.0997,0
-1,-2,1.1116,0
-1,-2,1.2051,0
0,-2,1.3294,0
-1,-2,1.4524,0
-1,-2,1.5877,0
-1,-2,1.7032,0
0,-2,1.8303,0
-1,-2,1.9527,0
-1,-2,2.0773,0
-1,-2,2.2023,0
0,-1,2.3428,0
-1,-3,2.4527,0
-1,-2,2.5764,0
-1,-2,2.7013,0
0,-2,2.827,0
-1,-2,2.9514,0
0,-2,3.0764,0
-1,-2,3.2015,0
-1,-1,3.327,0
-1,-3,3.4514,0
0,-1,3.5763,0
-1,-3,3.7013,0
0,-2,3.8269,0
-1,-2,3.9513,0
0,-1,4.0762,0
-1,-2,4.2013,0
0,-2,4.3264,0
-1,-2,4.4516,0
-1,-2,4.5765,0
0,-2,4.7021,0
0,-2,4.8263,0
-1,-2,4.9513,0
0,-2,5.0763,0
-1,-2,5.2019,0
0,-2,5.3262,0
-1,-2,5.4512,0
0,-2,5.5763,0
0,-2,5.7023,0
-1,-2,5.8264,0
0,-2,5.9513,0
0,-2,6.0763,0
-1,-2,6.2021,0
0,-2,6.3263,0
0,-1,6.4519,0
-1,-2,6.5763,0
0,-2,6.7012,0
0,-2,6.8263,0
0,-2,6.9519,0
-1,-2,7.0766,0
0,-2,7.2014,0
0,-2,7.3263,0
0,-2,7.452,0
0,-2,7.5763,0
-1,-2,7.7011,0
0,-1,7.8269,0
0,-2,7.9512,0
0,-2,8.0763,0
0,-2,8.2013,0
0,-2,8.327,0
0,-1,8.4514,0
-1,-3,8.577,0
0,-2,8.7013,0
0,-2,8.8269,0
0,-2,8.9514,0
0,-1,9.0769,0
0,-2,9.2022,0
0,-2,9.3342,0
0,-2,9.4572,0
0,-2,9.5792,0
0,-2,9.7252,0
0,-1,9.8672,0
0,-2,9.9841,0
0,-2,10.1147,0
0,-2,10.204,0
